pe_id,throughput,data_size,epoch_size
6,384243.03,2,1
7,384243.02,2,1
0,382941.17,8,1
1,382944.16,8,1
2,382944.24,8,1
3,382944.25,8,1
4,382944.31,8,1
5,382944.32,8,1
6,382944.31,8,1
7,382944.46,8,1
0,386803.40,16,1
1,386806.09,16,1
2,386806.07,16,1
3,386806.24,16,1
4,386806.31,16,1
5,386806.11,16,1
6,386806.13,16,1
7,386806.10,16,1
0,361610.47,32,1
1,361613.79,32,1
2,361613.66,32,1
3,361613.76,32,1
4,361613.74,32,1
5,361613.72,32,1
6,361613.76,32,1
7,361613.68,32,1
0,375353.84,64,1
1,375357.83,64,1
2,375357.79,64,1
3,375357.90,64,1
4,375357.84,64,1
5,375357.83,64,1
6,375357.94,64,1
7,375357.96,64,1
0,363586.42,128,1
1,363590.04,128,1
2,363590.15,128,1
3,363590.16,128,1
4,363590.20,128,1
5,363590.24,128,1
6,363590.20,128,1
7,363590.20,128,1
0,349444.86,256,1
1,349448.76,256,1
2,349448.62,256,1
3,349448.53,256,1
4,349448.51,256,1
5,349448.47,256,1
6,349448.50,256,1
7,349448.47,256,1
0,328459.49,512,1
1,328462.87,512,1
2,328462.86,512,1
3,328463.02,512,1
4,328462.86,512,1
5,328463.05,512,1
6,328463.02,512,1
7,328463.01,512,1
0,292740.61,1024,1
1,292743.13,1024,1
2,292743.09,1024,1
3,292743.08,1024,1
4,292743.02,1024,1
5,292743.04,1024,1
6,292742.98,1024,1
7,292743.07,1024,1
0,249060.59,2048,1
1,249063.67,2048,1
2,249063.67,2048,1
3,249063.68,2048,1
4,249063.69,2048,1
5,249063.72,2048,1
6,249063.72,2048,1
7,249063.69,2048,1
0,191437.08,4096,1
1,191439.01,4096,1
2,191439.01,4096,1
3,191439.01,4096,1
4,191439.01,4096,1
5,191439.01,4096,1
6,191439.01,4096,1
7,191439.02,4096,1
0,125201.49,8192,1
1,125202.95,8192,1
2,125202.95,8192,1
3,125202.95,8192,1
4,125202.94,8192,1
5,125202.95,8192,1
6,125202.97,8192,1
7,125202.95,8192,1
0,70251.19,16384,1
1,70252.07,16384,1
2,70252.06,16384,1
3,70252.07,16384,1
4,70252.07,16384,1
5,70252.06,16384,1
6,70252.06,16384,1
7,70252.07,16384,1
0,682295.66,1,2
1,682301.38,1,2
2,682301.44,1,2
3,682301.30,1,2
4,682301.11,1,2
5,682301.01,1,2
6,682300.89,1,2
7,682300.76,1,2
0,695133.89,2,2
1,695140.35,2,2
2,695140.28,2,2
3,695140.19,2,2
4,695140.36,2,2
5,695140.50,2,2
6,695140.30,2,2
7,695140.24,2,2
0,705212.57,4,2
1,705218.56,4,2
2,705218.55,4,2
3,705218.55,4,2
4,705218.61,4,2
5,705218.46,4,2
6,705218.44,4,2
7,705218.66,4,2
0,705808.75,8,2
1,705814.75,8,2
2,705814.65,8,2
3,705814.58,8,2
4,705814.45,8,2
5,705814.27,8,2
6,705814.33,8,2
7,705814.05,8,2
0,694912.31,16,2
1,694918.79,16,2
2,694918.74,16,2
3,694918.96,16,2
4,694918.94,16,2
5,694918.84,16,2
6,694919.17,16,2
7,694919.22,16,2
0,685403.05,32,2
1,685409.56,32,2
2,685409.54,32,2
3,685409.55,32,2
4,685409.75,32,2
5,685409.77,32,2
6,685409.85,32,2
7,685410.00,32,2
0,683160.39,64,2
1,683166.62,64,2
2,683166.51,64,2
3,683166.73,64,2
4,683166.59,64,2
5,683166.59,64,2
6,683166.45,64,2
7,683166.74,64,2
0,669360.17,128,2
1,669366.43,128,2
2,669366.49,128,2
3,669366.56,128,2
4,669366.94,128,2
5,669366.79,128,2
6,669367.01,128,2
7,669367.17,128,2
0,567142.61,256,2
1,567147.79,256,2
2,567147.98,256,2
3,567147.98,256,2
4,567147.97,256,2
5,567148.05,256,2
6,567148.26,256,2
7,567148.21,256,2
0,555506.13,512,2
1,555511.99,512,2
2,555511.94,512,2
3,555511.90,512,2
4,555511.85,512,2
5,555511.92,512,2
6,555511.99,512,2
7,555511.90,512,2
0,491622.57,1024,2
1,491626.82,1024,2
2,491626.89,1024,2
3,491626.80,1024,2
4,491626.85,1024,2
5,491626.93,1024,2
6,491627.03,1024,2
7,491626.85,1024,2
0,378982.11,2048,2
1,378984.69,2048,2
2,378984.71,2048,2
3,378984.69,2048,2
4,378984.74,2048,2
5,378984.78,2048,2
6,378984.70,2048,2
7,378984.71,2048,2
0,262780.59,4096,2
1,262783.65,4096,2
2,262783.68,4096,2
3,262783.63,4096,2
4,262783.63,4096,2
5,262783.63,4096,2
6,262783.66,4096,2
7,262783.62,4096,2
0,140121.45,8192,2
1,140123.13,8192,2
2,140123.15,8192,2
3,140123.14,8192,2
4,140123.17,8192,2
5,140123.17,8192,2
6,140123.16,8192,2
7,140123.18,8192,2
0,72125.63,16384,2
1,72126.45,16384,2
2,72126.45,16384,2
3,72126.46,16384,2
4,72126.46,16384,2
5,72126.47,16384,2
6,72126.46,16384,2
7,72126.47,16384,2
0,1217075.47,1,4
1,1217085.82,1,4
2,1217085.81,1,4
3,1217085.75,1,4
4,1217085.78,1,4
5,1217085.94,1,4
6,1217086.33,1,4
7,1217085.70,1,4
0,1233706.58,2,4
1,1233717.28,2,4
2,1233716.49,2,4
3,1233716.43,2,4
4,1233716.45,2,4
5,1233716.25,2,4
6,1233716.24,2,4
7,1233716.14,2,4
0,1235100.53,4,4
1,1235110.64,4,4
2,1235111.00,4,4
3,1235111.21,4,4
4,1235110.81,4,4
5,1235110.31,4,4
6,1235110.93,4,4
7,1235110.73,4,4
0,1230178.78,8,4
1,1230189.12,8,4
2,1230188.80,8,4
3,1230188.78,8,4
4,1230189.12,8,4
5,1230189.21,8,4
6,1230189.42,8,4
7,1230189.80,8,4
0,1238137.42,16,4
1,1238147.86,16,4
2,1238147.91,16,4
3,1238147.76,16,4
4,1238147.45,16,4
5,1238147.10,16,4
6,1238147.15,16,4
7,1238146.70,16,4
0,1211138.40,32,4
1,1211147.85,32,4
2,1211147.64,32,4
3,1211147.60,32,4
4,1211147.37,32,4
5,1211147.32,32,4
6,1211147.19,32,4
7,1211146.95,32,4
0,1206324.88,64,4
1,1206335.39,64,4
2,1206335.55,64,4
3,1206335.51,64,4
4,1206335.35,64,4
5,1206335.20,64,4
6,1206335.17,64,4
7,1206334.96,64,4
0,1186144.12,128,4
1,1186155.24,128,4
2,1186155.17,128,4
3,1186155.12,128,4
4,1186155.00,128,4
5,1186155.40,128,4
6,1186155.21,128,4
7,1186155.18,128,4
0,984481.80,256,4
1,984490.85,256,4
2,984491.08,256,4
3,984490.94,256,4
4,984491.29,256,4
5,984490.82,256,4
6,984491.07,256,4
7,984490.92,256,4
0,915530.99,512,4
1,915538.67,512,4
2,915538.24,512,4
3,915538.25,512,4
4,915538.18,512,4
5,915538.31,512,4
6,915538.29,512,4
7,915538.26,512,4
0,754545.88,1024,4
1,754555.08,1024,4
2,754555.13,1024,4
3,754555.14,1024,4
4,754555.19,1024,4
5,754555.43,1024,4
6,754555.38,1024,4
7,754555.43,1024,4
0,523028.03,2048,4
1,523032.89,2048,4
2,523032.86,2048,4
3,523032.85,2048,4
4,523032.91,2048,4
5,523032.93,2048,4
6,523033.05,2048,4
7,523033.04,2048,4
0,283746.85,4096,4
1,283749.48,4096,4
2,283749.50,4096,4
3,283749.51,4096,4
4,283749.50,4096,4
5,283749.48,4096,4
6,283749.52,4096,4
7,283749.49,4096,4
0,144598.29,8192,4
1,144599.91,8192,4
2,144599.91,8192,4
3,144599.93,8192,4
4,144599.92,8192,4
5,144599.92,8192,4
6,144599.94,8192,4
7,144599.93,8192,4
0,73647.76,16384,4
1,73648.61,16384,4
2,73648.61,16384,4
3,73648.61,16384,4
4,73648.61,16384,4
5,73648.61,16384,4
6,73648.61,16384,4
7,73648.61,16384,4
0,2124531.30,1,8
1,2124544.43,1,8
2,2124544.87,1,8
3,2124545.14,1,8
4,2124544.60,1,8
5,2124544.61,1,8
6,2124544.72,1,8
7,2124544.15,1,8
0,2118976.96,2,8
1,2118991.84,2,8
2,2118992.99,2,8
3,2118992.07,2,8
4,2118991.77,2,8
5,2118992.19,2,8
6,2118992.51,2,8
7,2118992.93,2,8
0,2118024.04,4,8
1,2118039.80,4,8
2,2118040.01,4,8
3,2118040.23,4,8
4,2118040.36,4,8
5,2118040.22,4,8
6,2118039.92,4,8
7,2118039.60,4,8
0,2107292.60,8,8
1,2107307.85,8,8
2,2107308.33,8,8
3,2107308.90,8,8
4,2107308.46,8,8
5,2107309.19,8,8
6,2107309.61,8,8
7,2107309.84,8,8
0,2121559.00,16,8
1,2121574.92,16,8
2,2121574.32,16,8
3,2121574.11,16,8
4,2121573.57,16,8
5,2121573.61,16,8
6,2121573.61,16,8
7,2121573.85,16,8
0,2062151.70,32,8
1,2062167.71,32,8
2,2062167.76,32,8
3,2062167.88,32,8
4,2062168.27,32,8
5,2062168.29,32,8
6,2062168.26,32,8
7,2062168.19,32,8
0,2087203.90,64,8
1,2087219.26,64,8
2,2087219.70,64,8
3,2087219.30,64,8
4,2087219.49,64,8
5,2087219.34,64,8
6,2087219.42,64,8
7,2087219.48,64,8
0,1999552.73,128,8
1,1999569.45,128,8
2,1999569.51,128,8
3,1999569.48,128,8
4,1999569.67,128,8
5,1999569.98,128,8
6,1999569.80,128,8
7,1999570.18,128,8
0,1713877.51,256,8
1,1713893.92,256,8
2,1713894.01,256,8
3,1713893.88,256,8
4,1713894.09,256,8
5,1713894.01,256,8
6,1713894.01,256,8
7,1713893.78,256,8
0,1435663.18,512,8
1,1435676.39,512,8
2,1435676.15,512,8
3,1435676.35,512,8
4,1435676.35,512,8
5,1435676.26,512,8
6,1435676.18,512,8
7,1435676.26,512,8
0,1034438.11,1024,8
1,1034449.19,1024,8
2,1034449.13,1024,8
3,1034449.13,1024,8
4,1034449.17,1024,8
5,1034449.45,1024,8
6,1034449.13,1024,8
7,1034449.31,1024,8
0,560673.50,2048,8
1,560679.87,2048,8
2,560679.91,2048,8
3,560679.89,2048,8
4,560679.92,2048,8
5,560679.91,2048,8
6,560679.94,2048,8
7,560679.91,2048,8
0,288218.50,4096,8
1,288221.86,4096,8
2,288221.85,4096,8
3,288221.85,4096,8
4,288221.86,4096,8
5,288221.85,4096,8
6,288221.86,4096,8
7,288221.85,4096,8
0,147302.63,8192,8
1,147304.34,8192,8
2,147304.34,8192,8
3,147304.35,8192,8
4,147304.35,8192,8
5,147304.34,8192,8
6,147304.35,8192,8
7,147304.35,8192,8
0,74085.30,16384,8
1,74086.15,16384,8
2,74086.15,16384,8
3,74086.15,16384,8
4,74086.15,16384,8
5,74086.15,16384,8
6,74086.15,16384,8
7,74086.15,16384,8
0,3352213.87,1,16
1,3352233.62,1,16
2,3352233.48,1,16
3,3352233.13,1,16
4,3352234.05,1,16
5,3352233.23,1,16
6,3352233.29,1,16
7,3352233.49,1,16
0,3349279.39,2,16
1,3349297.39,2,16
2,3349297.93,2,16
3,3349298.01,2,16
4,3349297.12,2,16
5,3349297.53,2,16
6,3349297.85,2,16
7,3349297.58,2,16
0,3397018.04,4,16
1,3397039.79,4,16
2,3397040.17,4,16
3,3397039.95,4,16
4,3397041.11,4,16
5,3397041.02,4,16
6,3397041.41,4,16
7,3397041.73,4,16
0,3334818.09,8,16
1,3334837.27,8,16
2,3334837.55,8,16
3,3334837.22,8,16
4,3334836.94,8,16
5,3334836.95,8,16
6,3334837.16,8,16
7,3334836.93,8,16
0,3365263.59,16,16
1,3365284.94,16,16
2,3365284.43,16,16
3,3365284.24,16,16
4,3365284.05,16,16
5,3365283.40,16,16
6,3365283.55,16,16
7,3365283.09,16,16
0,3308727.45,32,16
1,3308749.66,32,16
2,3308749.20,32,16
3,3308749.41,32,16
4,3308749.18,32,16
5,3308749.11,32,16
6,3308749.26,32,16
7,3308749.18,32,16
0,3327092.62,64,16
1,3327117.18,64,16
2,3327117.24,64,16
3,3327116.76,64,16
4,3327116.82,64,16
5,3327116.78,64,16
6,3327116.52,64,16
7,3327115.55,64,16
0,3198629.68,128,16
1,3198658.28,128,16
2,3198658.68,128,16
3,3198657.60,128,16
4,3198658.19,128,16
5,3198658.49,128,16
6,3198658.43,128,16
7,3198658.33,128,16
0,2723557.76,256,16
1,2723584.38,256,16
2,2723584.25,256,16
3,2723584.07,256,16
4,2723584.14,256,16
5,2723584.42,256,16
6,2723584.45,256,16
7,2723584.69,256,16
0,2015781.41,512,16
1,2015803.67,512,16
2,2015803.68,512,16
3,2015803.63,512,16
4,2015803.60,512,16
5,2015803.81,512,16
6,2015803.99,512,16
7,2015803.95,512,16
0,1124592.30,1024,16
1,1124604.77,1024,16
2,1124605.00,1024,16
3,1124604.89,1024,16
4,1124605.00,1024,16
5,1124604.88,1024,16
6,1124605.08,1024,16
7,1124604.82,1024,16
0,576636.85,2048,16
1,576643.39,2048,16
2,576643.36,2048,16
3,576643.39,2048,16
4,576643.42,2048,16
5,576643.36,2048,16
6,576643.35,2048,16
7,576643.37,2048,16
0,297400.41,4096,16
1,297402.97,4096,16
2,297402.96,4096,16
3,297402.97,4096,16
4,297402.96,4096,16
5,297402.96,4096,16
6,297402.96,4096,16
7,297402.97,4096,16
0,148839.57,8192,16
1,148841.25,8192,16
2,148841.25,8192,16
3,148841.25,8192,16
4,148841.26,8192,16
5,148841.25,8192,16
6,148841.26,8192,16
7,148841.26,8192,16
0,77271.42,16384,16
1,77272.31,16384,16
2,77272.31,16384,16
3,77272.31,16384,16
4,77272.31,16384,16
5,77272.31,16384,16
6,77272.31,16384,16
7,77272.31,16384,16
0,4696093.08,1,32
1,4696113.30,1,32
2,4696113.77,1,32
3,4696113.51,1,32
4,4696113.73,1,32
5,4696114.46,1,32
6,4696113.81,1,32
7,4696113.48,1,32
0,4674340.11,2,32
1,4674362.47,2,32
2,4674362.88,2,32
3,4674362.58,2,32
4,4674363.07,2,32
5,4674362.17,2,32
6,4674362.99,2,32
7,4674362.51,2,32
0,4675962.47,4,32
1,4675981.38,4,32
2,4675981.49,4,32
3,4675981.66,4,32
4,4675982.33,4,32
5,4675981.83,4,32
6,4675981.47,4,32
7,4675980.89,4,32
0,4650913.82,8,32
1,4650936.61,8,32
2,4650936.68,8,32
3,4650936.96,8,32
4,4650936.82,8,32
5,4650936.66,8,32
6,4650936.56,8,32
7,4650935.98,8,32
0,4645823.33,16,32
1,4645848.87,16,32
2,4645849.09,16,32
3,4645848.63,16,32
4,4645848.86,16,32
5,4645848.98,16,32
6,4645848.59,16,32
7,4645848.10,16,32
0,4624966.80,32,32
1,4624992.57,32,32
2,4624992.43,32,32
3,4624993.16,32,32
4,4624992.42,32,32
5,4624992.53,32,32
6,4624991.78,32,32
7,4624991.70,32,32
0,4594252.81,64,32
1,4594286.01,64,32
2,4594285.65,64,32
3,4594285.50,64,32
4,4594285.43,64,32
5,4594285.08,64,32
6,4594285.23,64,32
7,4594284.23,64,32
0,4488176.23,128,32
1,4488217.96,128,32
2,4488217.05,128,32
3,4488217.00,128,32
4,4488216.81,128,32
5,4488217.47,128,32
6,4488216.57,128,32
7,4488216.80,128,32
0,3946357.17,256,32
1,3946394.24,256,32
2,3946394.15,256,32
3,3946394.53,256,32
4,3946394.45,256,32
5,3946394.16,256,32
6,3946394.45,256,32
7,3946394.39,256,32
0,2212149.65,512,32
1,2212168.30,512,32
2,2212168.65,512,32
3,2212168.60,512,32
4,2212168.76,512,32
5,2212168.68,512,32
6,2212168.94,512,32
7,2212168.88,512,32
0,1155407.82,1024,32
1,1155416.72,1024,32
2,1155416.61,1024,32
3,1155416.76,1024,32
4,1155416.71,1024,32
5,1155416.68,1024,32
6,1155416.69,1024,32
7,1155416.70,1024,32
0,592679.79,2048,32
1,592684.57,2048,32
2,592684.58,2048,32
3,592684.60,2048,32
4,592684.57,2048,32
5,592684.55,2048,32
6,592684.59,2048,32
7,592684.59,2048,32
0,304303.50,4096,32
1,304306.89,4096,32
2,304306.89,4096,32
3,304306.89,4096,32
4,304306.90,4096,32
5,304306.89,4096,32
6,304306.89,4096,32
7,304306.89,4096,32
0,154402.48,8192,32
1,154403.73,8192,32
2,154403.73,8192,32
3,154403.73,8192,32
4,154403.73,8192,32
5,154403.73,8192,32
6,154403.73,8192,32
7,154403.73,8192,32
0,77582.71,16384,32
1,77583.33,16384,32
2,77583.33,16384,32
3,77583.33,16384,32
4,77583.33,16384,32
5,77583.33,16384,32
6,77583.33,16384,32
7,77583.33,16384,32
0,5821766.25,1,64
1,5821787.03,1,64
2,5821786.93,1,64
3,5821787.64,1,64
4,5821787.62,1,64
5,5821788.23,1,64
6,5821788.57,1,64
7,5821788.47,1,64
0,5854272.01,2,64
1,5854290.67,2,64
2,5854290.64,2,64
3,5854289.99,2,64
4,5854290.26,2,64
5,5854289.94,2,64
6,5854289.38,2,64
7,5854288.42,2,64
0,5971135.24,4,64
1,5971157.01,4,64
2,5971157.38,4,64
3,5971156.78,4,64
4,5971157.47,4,64
5,5971157.67,4,64
6,5971157.04,4,64
7,5971156.51,4,64
0,5850362.80,8,64
1,5850383.99,8,64
2,5850384.29,8,64
3,5850384.83,8,64
4,5850384.04,8,64
5,5850384.51,8,64
6,5850385.17,8,64
7,5850384.93,8,64
0,5950938.93,16,64
1,5950963.19,16,64
2,5950962.72,16,64
3,5950963.38,16,64
4,5950962.97,16,64
5,5950963.35,16,64
6,5950962.96,16,64
7,5950963.75,16,64
0,5640659.23,32,64
1,5640682.27,32,64
2,5640682.67,32,64
3,5640683.48,32,64
4,5640681.84,32,64
5,5640683.24,32,64
6,5640683.55,32,64
7,5640682.79,32,64
0,5788123.09,64,64
1,5788160.10,64,64
2,5788160.34,64,64
3,5788159.94,64,64
4,5788160.53,64,64
5,5788160.22,64,64
6,5788160.92,64,64
7,5788160.35,64,64
0,5521045.86,128,64
1,5521090.86,128,64
2,5521092.28,128,64
3,5521092.14,128,64
4,5521091.33,128,64
5,5521091.12,128,64
6,5521091.39,128,64
7,5521091.36,128,64
0,4292385.24,256,64
1,4292430.28,256,64
2,4292430.58,256,64
3,4292430.57,256,64
4,4292430.91,256,64
5,4292430.76,256,64
6,4292430.41,256,64
7,4292430.48,256,64
0,2307618.26,512,64
1,2307636.88,512,64
2,2307636.71,512,64
3,2307636.94,512,64
4,2307636.79,512,64
5,2307636.61,512,64
6,2307636.86,512,64
7,2307636.65,512,64
0,1178667.26,1024,64
1,1178676.45,1024,64
2,1178676.42,1024,64
3,1178676.52,1024,64
4,1178676.42,1024,64
5,1178676.44,1024,64
6,1178676.39,1024,64
7,1178676.42,1024,64
0,611296.54,2048,64
1,611300.64,2048,64
2,611300.64,2048,64
3,611300.63,2048,64
4,611300.62,2048,64
5,611300.64,2048,64
6,611300.63,2048,64
7,611300.63,2048,64
0,308270.90,4096,64
1,308273.89,4096,64
2,308273.89,4096,64
3,308273.89,4096,64
4,308273.89,4096,64
5,308273.89,4096,64
6,308273.89,4096,64
7,308273.89,4096,64
0,154981.69,8192,64
1,154982.71,8192,64
2,154982.71,8192,64
3,154982.71,8192,64
4,154982.71,8192,64
5,154982.71,8192,64
6,154982.71,8192,64
7,154982.71,8192,64
0,77300.98,16384,64
1,77301.74,16384,64
2,77301.74,16384,64
3,77301.74,16384,64
4,77301.74,16384,64
5,77301.74,16384,64
6,77301.74,16384,64
7,77301.74,16384,64
0,6647780.47,1,128
1,6647787.96,1,128
2,6647788.26,1,128
3,6647788.13,1,128
4,6647788.43,1,128
5,6647788.31,1,128
6,6647788.17,1,128
7,6647788.54,1,128
0,6656287.91,2,128
1,6656295.71,2,128
2,6656295.74,2,128
3,6656295.00,2,128
4,6656296.06,2,128
5,6656295.88,2,128
6,6656295.95,2,128
7,6656295.18,2,128
0,6647815.88,4,128
1,6647824.74,4,128
2,6647824.84,4,128
3,6647824.93,4,128
4,6647824.81,4,128
5,6647824.67,4,128
6,6647825.19,4,128
7,6647825.23,4,128
0,6778304.43,8,128
1,6778315.09,8,128
2,6778314.96,8,128
3,6778315.29,8,128
4,6778315.72,8,128
5,6778315.36,8,128
6,6778315.64,8,128
7,6778315.28,8,128
0,6786275.14,16,128
1,6786288.55,16,128
2,6786288.27,16,128
3,6786288.49,16,128
4,6786288.35,16,128
5,6786288.66,16,128
6,6786288.65,16,128
7,6786288.26,16,128
0,6470981.43,32,128
1,6470996.32,32,128
2,6470996.79,32,128
3,6470996.06,32,128
4,6470996.67,32,128
5,6470996.29,32,128
6,6470996.43,32,128
7,6470996.03,32,128
0,6475789.92,64,128
1,6475819.18,64,128
2,6475819.24,64,128
3,6475819.04,64,128
4,6475819.20,64,128
5,6475819.13,64,128
6,6475819.33,64,128
7,6475819.73,64,128
0,6359688.52,128,128
1,6359722.80,128,128
2,6359723.05,128,128
3,6359722.75,128,128
4,6359722.66,128,128
5,6359722.34,128,128
6,6359723.10,128,128
7,6359721.77,128,128
0,4614077.75,256,128
1,4614111.62,256,128
2,4614111.65,256,128
3,4614111.73,256,128
4,4614111.41,256,128
5,4614111.66,256,128
6,4614111.40,256,128
7,4614111.39,256,128
0,2341521.73,512,128
1,2341537.07,512,128
2,2341537.24,512,128
3,2341536.96,512,128
4,2341537.10,512,128
5,2341537.09,512,128
6,2341537.10,512,128
7,2341537.07,512,128
0,1225502.35,1024,128
1,1225514.16,1024,128
2,1225514.14,1024,128
3,1225514.15,1024,128
4,1225514.17,1024,128
5,1225514.12,1024,128
6,1225514.15,1024,128
7,1225514.13,1024,128
0,613910.01,2048,128
1,613914.00,2048,128
2,613913.99,2048,128
3,613914.00,2048,128
4,613914.00,2048,128
5,613914.00,2048,128
6,613914.00,2048,128
7,613914.00,2048,128
0,308901.10,4096,128
1,308904.14,4096,128
2,308904.14,4096,128
3,308904.14,4096,128
4,308904.14,4096,128
5,308904.14,4096,128
6,308904.14,4096,128
7,308904.14,4096,128
0,154755.50,8192,128
1,154756.54,8192,128
2,154756.54,8192,128
3,154756.54,8192,128
4,154756.54,8192,128
5,154756.55,8192,128
6,154756.54,8192,128
7,154756.54,8192,128
0,77323.92,16384,128
1,77324.45,16384,128
2,77324.45,16384,128
3,77324.45,16384,128
4,77324.45,16384,128
5,77324.45,16384,128
6,77324.45,16384,128
7,77324.45,16384,128
0,7169597.65,1,256
1,7169600.44,1,256
2,7169600.43,1,256
3,7169600.31,1,256
4,7169600.10,1,256
5,7169600.10,1,256
6,7169600.71,1,256
7,7169600.33,1,256
0,7007862.04,2,256
1,7007867.51,2,256
2,7007867.47,2,256
3,7007867.66,2,256
4,7007867.38,2,256
5,7007866.80,2,256
6,7007867.35,2,256
7,7007866.92,2,256
0,7102931.70,4,256
1,7102937.77,4,256
2,7102938.13,4,256
3,7102937.84,4,256
4,7102937.45,4,256
5,7102937.54,4,256
6,7102937.70,4,256
7,7102937.49,4,256
0,6931626.99,8,256
1,6931634.46,8,256
2,6931634.16,8,256
3,6931634.46,8,256
4,6931634.34,8,256
5,6931634.03,8,256
6,6931634.67,8,256
7,6931634.16,8,256
0,7187109.42,32,256
1,7187125.23,32,256
2,7187125.23,32,256
3,7187125.42,32,256
4,7187125.69,32,256
5,7187125.15,32,256
6,7187125.38,32,256
7,7187125.20,32,256
0,6983846.70,64,256
1,6983877.05,64,256
2,6983876.23,64,256
3,6983876.62,64,256
4,6983876.71,64,256
5,6983876.04,64,256
6,6983876.43,64,256
7,6983875.84,64,256
0,6821967.93,128,256
1,6822018.97,128,256
2,6822018.94,128,256
3,6822018.75,128,256
4,6822018.96,128,256
5,6822019.29,128,256
6,6822019.14,128,256
7,6822018.90,128,256
0,4523839.27,256,256
1,4523880.28,256,256
2,4523880.39,256,256
3,4523880.39,256,256
4,4523880.39,256,256
5,4523880.28,256,256
6,4523880.31,256,256
7,4523880.56,256,256
0,2452785.45,512,256
1,2452809.42,512,256
2,2452809.40,512,256
3,2452809.38,512,256
4,2452809.43,512,256
5,2452809.40,512,256
6,2452809.40,512,256
7,2452809.39,512,256
0,1231331.53,1024,256
1,1231343.64,1024,256
2,1231343.64,1024,256
3,1231343.64,1024,256
4,1231343.64,1024,256
5,1231343.65,1024,256
6,1231343.65,1024,256
7,1231343.64,1024,256
0,615442.00,2048,256
1,615448.10,2048,256
2,615448.09,2048,256
3,615448.10,2048,256
4,615448.11,2048,256
5,615448.10,2048,256
6,615448.12,2048,256
7,615448.09,2048,256
0,308294.55,4096,256
1,308297.63,4096,256
2,308297.63,4096,256
3,308297.63,4096,256
4,308297.63,4096,256
5,308297.63,4096,256
6,308297.63,4096,256
7,308297.63,4096,256
0,154100.60,8192,256
1,154102.14,8192,256
2,154102.14,8192,256
3,154102.14,8192,256
4,154102.14,8192,256
5,154102.14,8192,256
6,154102.14,8192,256
7,154102.14,8192,256
0,77027.17,16384,256
1,77027.68,16384,256
2,77027.68,16384,256
3,77027.68,16384,256
4,77027.68,16384,256
5,77027.68,16384,256
6,77027.68,16384,256
7,77027.68,16384,256
0,7353909.86,1,512
1,7353911.94,1,512
2,7353912.03,1,512
3,7353911.95,1,512
4,7353911.98,1,512
5,7353911.51,1,512
6,7353911.86,1,512
7,7353911.65,1,512
0,7195885.90,2,512
1,7195886.90,2,512
2,7195886.80,2,512
3,7195886.92,2,512
4,7195886.60,2,512
5,7195886.75,2,512
6,7195886.86,2,512
7,7195886.73,2,512
0,7604440.28,4,512
1,7604444.57,4,512
2,7604444.57,4,512
3,7604444.56,4,512
4,7604444.58,4,512
5,7604444.47,4,512
6,7604443.92,4,512
7,7604444.31,4,512
0,7511873.31,8,512
1,7511877.77,8,512
2,7511877.97,8,512
3,7511877.89,8,512
4,7511878.27,8,512
5,7511878.16,8,512
6,7511878.01,8,512
7,7511877.94,8,512
0,7261707.77,16,512
1,7261716.55,16,512
2,7261716.60,16,512
3,7261716.34,16,512
4,7261716.70,16,512
5,7261716.77,16,512
6,7261716.58,16,512
7,7261716.62,16,512
0,7234679.48,32,512
1,7234692.22,32,512
2,7234692.44,32,512
3,7234692.35,32,512
4,7234692.27,32,512
5,7234692.32,32,512
6,7234692.28,32,512
7,7234692.28,32,512
0,7394382.38,64,512
1,7394411.83,64,512
2,7394411.87,64,512
3,7394412.01,64,512
4,7394411.79,64,512
5,7394411.61,64,512
6,7394411.58,64,512
7,7394411.69,64,512
0,7085217.65,128,512
1,7085261.55,128,512
2,7085261.43,128,512
3,7085261.69,128,512
4,7085261.58,128,512
5,7085261.59,128,512
6,7085261.63,128,512
7,7085261.65,128,512
0,4895597.08,256,512
1,4895644.22,256,512
2,4895644.35,256,512
3,4895644.24,256,512
4,4895644.31,256,512
5,4895644.29,256,512
6,4895644.21,256,512
7,4895644.17,256,512
0,2464160.20,512,512
1,2464184.41,512,512
2,2464184.39,512,512
3,2464184.42,512,512
4,2464184.39,512,512
5,2464184.40,512,512
6,2464184.40,512,512
7,2464184.42,512,512
0,1235031.95,1024,512
1,1235044.13,1024,512
2,1235044.13,1024,512
3,1235044.13,1024,512
4,1235044.14,1024,512
5,1235044.13,1024,512
6,1235044.14,1024,512
7,1235044.13,1024,512
0,615424.78,2048,512
1,615429.03,2048,512
2,615429.03,2048,512
3,615429.03,2048,512
4,615429.03,2048,512
5,615429.03,2048,512
6,615429.03,2048,512
7,615429.03,2048,512
0,307668.85,4096,512
1,307682.70,4096,512
2,307682.70,4096,512
3,307682.70,4096,512
4,307682.70,4096,512
5,307682.70,4096,512
6,307682.70,4096,512
7,307682.70,4096,512
0,153152.38,8192,512
1,153162.95,8192,512
2,153162.95,8192,512
3,153162.95,8192,512
4,153162.95,8192,512
5,153162.95,8192,512
6,153162.95,8192,512
7,153162.95,8192,512
0,76357.80,16384,512
1,76360.83,16384,512
2,76360.83,16384,512
3,76360.83,16384,512
4,76360.83,16384,512
5,76360.83,16384,512
6,76360.83,16384,512
7,76360.83,16384,512
0,7366772.14,1,1024
1,7366929.31,1,1024
2,7366929.21,1,1024
